9.132011474084255065e-01,8.616882547596728392e-02,6.300271156072234646e-04
0.000000000000000000e+00,9.857330912701161019e-01,1.426690872988389813e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
